customer_tweet_id,customer_text,brand_tweet_id,brand_reply_text,created_at
2616313,@AmazonHelp Non seulement de confirmation de commande mais l'article est censé être livré aujourd'hui,2616312,"@739508 Nous allons de suite remonter cela, je vous prie également de le signaler à notre SAV via: https://t.co/hgIrz98cdI afin d'y remédier avec la commande.
^KE",Fri Nov 17 14:32:38 +0000 2017
1724674,@AmazonHelp It was amazon.ca,1724676,@521648 What was the expected delivery date provided in your order confirmation e-mail? ^ZW,Tue Oct 17 19:00:50 +0000 2017
2251890,@AmazonHelp It's been delivered. My problem is with untrue updates always,2251892,@169318 Sorry to know about the delay with the delivery of the order. We'd like to help. ^AK (1/2),Sun Oct 29 08:22:12 +0000 2017
2683550,"@AmazonHelp The fact that you haven’t even taken order details or tracking numbers for this specific query, despite failure to deliver, speaks words",2683552,"@754801 I'm sorry, we don't access account or order details via Twitter and don't take personal information including order/tracking details over social media. If you'd like direct order assistance, please phone or chat with us here: https://t.co/JzP7hlA23B ^AN",Sun Nov 19 15:49:55 +0000 2017
2156974,Ordered this from @115850 today. It says 55 on it. But was charged the full 90. #NotCool at all https://t.co/amOFf69M5z,2156973,@383565 This is due to many factors including the item belonging to an older batch or the seller not updating the price. 2/2^MS,Thu Oct 19 10:50:07 +0000 2017
654297,"Lamentable que @116875 ponga su prestigio y credibilidad en una empresa tan “pequeña” como @118923 para sus entregas, ayer y hoy han tenido “dormido” mi paquete, sin el menor sentido de servicio al cliente #NiUnaEntregaMásPorEstafeta",654295,"@275646 Hola, Trasudador. Lamentamos mucho este inconveniente, ¿podrías por favor indicarnos si tu pedido fue gestionado directamente por Amazon o por un vendedor externo? ¿Cuál es la fecha de entrega que se menciona en el e-mail de confirmación de compra?",Wed Nov 22 22:16:03 +0000 2017
1033194,"@115850 order processed and shipped ,then cancelled due to payment error. Amount has been deducted from my account.",1033196,"@364445 I am sorry about the cancellation of your order. However, the refund will be processed to your original payment (1/2)^SF",Mon Oct 23 05:42:17 +0000 2017
847876,Gracias por nada @116928 @133260 https://t.co/K2EaIAyzch,847874,"@321509 Lamento este inconveniente, Juan, ¿Has entrado en contacto con nuestro Servicio al Cliente para reportar lo sucedido? ^AZ",Fri Oct 13 12:56:40 +0000 2017
538498,"@115850 

How to identify what's the device?

At least model number will be helpful https://t.co/cJPaug9nIZ",538497,"@244845 I get your concern, Kalyan. Please reach out to our support team here: https://t.co/jpaEbcdLdg and we will assist you further. ^NK",Sat Dec 02 14:15:04 +0000 2017
603160,"@115830 Your online chat staff should not make me promises !! I've been waiting for a Prime item since I ordered it on Wednesday? meant to be here Friday but didn't arrive so I asked for delivery today, been promised it will be here but it hasn't. Not much hope for tomorrow ??",603158,@247911 I'm so sorry for the wait! What was the date given in your order confirmation e-mail? ^MH,Sun Dec 03 21:32:47 +0000 2017
276512,"the Echo &amp; Alexa line up is amazing, thanx for getting it to India, the dot variant will be a hit among students.
@115851 @115850",276511,@182062 Thank you for the feedback. We try our best to make you guys happy! Hope this lasts for a lifetime. ^AP,Fri Oct 06 06:24:56 +0000 2017
1377425,@115850 Item ordered on 8th Oct not yet received. Delivery date was 20th Oct. A Prime customer @AmazonHelp,1377424,@440653 form: https://t.co/beaaDm0muc and I’ll contact you soon. 2/2 ^SC,Sat Oct 28 02:54:57 +0000 2017
2477515,"@116935  Even though amazon music is finally available in canada, I can't change the amazon music store to point to canada https://t.co/3Rb6OCdBmp",2477514,"@708140 I'm sorry for the troubles with changing the music store to Canada, Kumar! We would like to look into this in real time for you. Please reach out to us here: https://t.co/Q7Ftz6nj80. ^AL",Wed Nov 15 14:11:40 +0000 2017
661470,@AmazonHelp Amazon has delivered 4 other packages to this address in the last 5 days. Makes absolutely no sense why this one couldn’t be delivered,661468,"@277608 I'm sorry to hear about the issue with this delivery! I'd like to make sure this is escalated for you. At your convenience, and with as much detail as possible, please provide your information via this secure link: ​https://t.co/vZSG2DyObe ^SE",Thu Nov 23 00:58:35 +0000 2017
450766,My Amazon gift card isn't working 😩,450765,@221874 I'm sorry to hear your gift card isn't working. Please get in touch with us here: https://t.co/hApLpMlfHN so we can look into this with you in real-time. ^EZ,Thu Nov 30 21:40:52 +0000 2017
1393879,"@115850 How can you be so bad at customer care? First you have the audacity to send me a laptop that is so old and after I point this out to you, you continue to fail to respond to me. Either you resolve my grievance or I will file litigation!",1393878,@330913 I apologize for the experience you had so far. Please fill this form: https://t.co/beaaDm0muc and we'll contact you soon. ^NK,Wed Nov 08 15:25:46 +0000 2017
2276539,@AmazonHelp Vielen Dank. Habe gerade eine E-Mail verschickt.,2276538,@662107 Super! Bitte 😊,Sat Nov 11 17:11:45 +0000 2017
2668772,@AmazonHelp The agent was no help at all had no clue how to resolve the issue and had no clue as to why I was put through the process i was put through.,2668774,@751698 Was any advice/options provided to you Barry? ^NV,Sun Nov 19 10:53:11 +0000 2017
2761297,@AmazonHelp It was you folks (AMZL US). Here's the Tracking ID: TBA549836023000,2761299,@772576 I'd like a member of my team to further investigate this. Please provide us your info here: https://t.co/lBtDwaUgkV ^BG,Tue Nov 21 16:58:56 +0000 2017
1386158,"@119625 @15462 please add movies like Bareily ki Barfi,Tu hai Mera Sunday into your collection? Waiting for them.",1386157,@442560 highlight the latest movies and TV shows we have available.(2/2) ^CB,Sat Oct 28 09:21:33 +0000 2017
678289,"@AmazonHelp Yeah, I provided my fruitful comments.
I hope you will look into it.
My issue still not solve.",678290,"@281822 If you've responded to our correspondence, we'll get back to you soon. ^SU",Tue Nov 21 17:44:13 +0000 2017
2598517,@115821 Hi,2598516,@735680 May I know how can we assist you today? ^SH,Fri Nov 17 05:27:53 +0000 2017
2962658,@AmazonHelp Amazon logistics,2962657,"@817520 Pourriez-vous nous indiquer le numéro de suivi afin qu'on puisse remonter cet incident je vous prie ? 
^KE",Wed Nov 29 21:20:19 +0000 2017
2422767,. @115830 you had one job to do - deliver as promised - and you failed for the third time in the last three orders Not a Happy #Prime Member,2422765,@695835 I'm sorry your order didn't arrive as expected! Please reach out to us here: https://t.co/JzP7hlA23B so we can look into this with you. ^AH,Tue Nov 14 18:22:12 +0000 2017
2845545,@AmazonHelp amazing. Seen someone walk away from the house. Literally made eye contact with the guy as he got into his car. Then found this in the letter box 👍 https://t.co/xqhnzpAU9x,2845544,@791493 Oh no! We'd like to help in any way we can. Please click here: https://t.co/JzP7hlA23B so we can further assist. ^NM,Mon Nov 27 17:35:44 +0000 2017
1110859,@115850 @AmazonHelp Can you Please update on status of returm of item. Pick up tracking id 511358683864,1610974,"@306111 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA",Tue Oct 17 10:54:51 +0000 2017
1116967,@AmazonHelp Reported and you people had said that we cannot do anything with that and they asked me to contact the cloudtail directly,1116969,@183303 Amazon is a marketplace for sellers and buyers. All After sales services (warranty and repairs) are handled (2/3) ^VM,Wed Oct 25 04:50:05 +0000 2017
675170,"@AmazonHelp having lots of problems with returns not being picked up for days, or at all. I have one currently that is ready to go but hasn’t been collected. Thanks",675169,"@201313 Hey Kirsty, who is the carrier that is supposed to collect your parcel? When was the collection arranged?^MA",Thu Nov 23 08:07:13 +0000 2017
1248985,"@AmazonHelp Gracias, si sucede algún contratiempo se los hago saber. 👍",1248987,@413038 Por supuesto. Estamos para ayudarte. ¡Saludos! ^JQ,Thu Oct 26 02:59:42 +0000 2017
63895,@AmazonHelp Says rescheduled when it wasn't. I just updated a safe place as my hour window was not met on Monday. Now it's nowhere to be seen. Even @122232 said delivery for yesterday and nothing. https://t.co/yahZHLp8jq,63893,"@130677 Hi Danny. Can you contact us directly regarding this via the below link, we can look into this further for you.  https://t.co/JzP7hlA23B Thank you. ^NV",Thu Nov 30 08:19:31 +0000 2017
1551751,"@AmazonHelp Hi, where can a Createspace/KDP author learn online about getting his books into an Amazon bookstore in his home town?",1551749,@250903 Thanks for the interest! Let's explore your options with Kindle Direct Publishing here: https://t.co/Tj1tMVDIkR ^SH,Sat Nov 04 02:31:47 +0000 2017
247447,@AmazonHelp I will not fill it up.,247448,"@174795 For us to access your account, we'd require you to share the details. Please share your details in the link. ^HN",Thu Oct 05 16:49:01 +0000 2017
695140,@118919  @115850 @115821 can u plz get DVDs on ur site of the Suite life of Zack n Cody in Hindi dubbed plz @31558 @121584,695139,@285788 We value your suggestions. I'll ensure to pass your words internally. ^VH,Thu Nov 23 15:01:29 +0000 2017
2433641,"@amazonhelp it looks like my mp3 cart problem is finally fixed somehow, thank you.",2433639,"@307860 You're welcome. If you have further questions or concerns, please be sure to let us know! ^TG",Sun Oct 29 13:39:32 +0000 2017
2319746,@AmazonHelp No...how many times do I let you cry wolf and still come back? Integrity is key in business... still NO ONE has provided me an answer to why I should renew prime!,2319747,@672339 Let's reach out to the carrier together in real time so we can figure out what is going on: https://t.co/hApLpMlfHN ^JZ,Mon Nov 13 14:08:45 +0000 2017
2966530,@AmazonHelp by any chance would you be able to send me another email confirming my cancellation of an order because i changed email,2966529,@184826 We don't access to your account with Twitter but you can reach out to us here: https://t.co/hApLpMlfHN ^DD,Wed Nov 29 22:44:13 +0000 2017
713346,"Oye @116928, reservé mi juego de Pokémon Ultrasol porque supuestamente dabais un código para obtener un PKMN especial y sigo esperando 😅",713344,"@290619 Hola, Omi. Por favor verifica esta información: https://t.co/1aM3jWRCwM. ^JQ",Tue Oct 10 22:35:46 +0000 2017
109924,@AmazonHelp  https://t.co/a9xy6d4Ucq,109926,@140401 Merci de nous joindra via https://t.co/hgIrz98cdI afin d'avoir plus d'informations concernant cette livraison ^KD,Thu Nov 23 20:06:30 +0000 2017
1408299,@AmazonHelp The Amazon delivery.,1408298,@447329 We'd like to have a specialist take a look at this for you. Please provide details here: https://t.co/mLDGgrMi4G ^TR,Tue Oct 31 17:13:22 +0000 2017
2387952,@688079 @AmazonHelp bei mir verschwinden aktuell Pakete etwa auf den Transportweg oder sind angeblich zugestellt. Das ist also auch nicht wirklich besser ;),2390466,"@532544 Hast du dich deswegen bereits bei uns gemeldet? Falls nicht, mach das bitte gleich über folgenden Link: https://t.co/ohyvGrpvrY Meine Kollegen prüfen gerne, was da los ist. Viele Grüße ^TR",Tue Nov 14 09:13:59 +0000 2017
391203,@149473 I am now forced to cancel the @115850 product because I got fed up with @149473 service.,391201,@208629 Apologies for the delay. Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. ^HD,Mon Oct 09 15:36:51 +0000 2017
2249747,@AmazonHelp I had a S&amp;S that said it was delivered yesterday but it wasn't. The pic from the delivery isn't my front door...,2249745,"@304415 Oh no! Noelle, I'd like for a specialist to review this. Would you fill out additional information here:https://t.co/o9XswDhR30. ^SK",Thu Oct 19 17:34:58 +0000 2017
2531967,@AmazonHelp This is the 3rd time in a few months I have had issues with deliveries. Previously I have been more than happy with the service.,2531969,@589009 Our team would like to review what's happened. Please provide us with your details here: https://t.co/mZ2DOM3FqV ^RA,Mon Oct 30 16:05:21 +0000 2017
1483596,"Hello @115850 I have prime account, but why 1-2 day delivery isn't available for me, whenever I shop with you? What's the benefits then??",1483595,@464517 the product as well as the pin code of the delivery location. 2/2 ^PS,Fri Nov 03 02:15:52 +0000 2017
1573501,That p*ssed off with @115830 customer service I've cancelled my prime and closed my account. #poorcustomerservice.,1573499,"@484988 We'd hate to see you go, Jack! Will you tell more about what's happened? No personal or account information please. ^CS",Sat Nov 04 14:23:43 +0000 2017
1727554,"@AmazonHelp Hey, no it hasn’t arrived :/",1727555,@522430 Yikes! Let's see if we can find out what's going on here: https://t.co/JzP7hlA23B ^DA,Tue Oct 17 20:16:53 +0000 2017
2260627,"@AmazonHelp Yeah ...how do I stop the app saying the Driver is on  his way, when clearly he isn't?",2260628,"@396545 I'm sorry your tracking is still showing on the way! If the tracking hasn't updated in 1-2 working days, please phone or chat with us here: https://t.co/JzP7hlA23B ^BN",Sat Nov 11 06:46:16 +0000 2017
2910338,@AmazonHelp Cest fait,2910340,"@805702 Quelle a été la réponse de notre service client concernant cela je vous prie ?
^KE",Tue Nov 28 22:41:40 +0000 2017
2309306,"@AmazonHelp Nope, despite me asking.  Just that she’d call when done.  That was an hour ago.",2309307,"@516213 Thank you for clarifying. Please let us know what the outcome of her follow up call is, and keep us updated! ^DW",Mon Nov 13 04:09:41 +0000 2017
205691,"@AmazonHelp No this menu is to set up lighting groups. Multi-room speaker groups should be set up in ""Settings -&gt; Audio Groups"" but it isn't there!!",205692,@164738 We'd like to troubleshoot in real time with you here. Please use the phone or chat option: https://t.co/qy3J24VGxb ^GG,Wed Sep 27 01:41:33 +0000 2017
129724,"Point1 そもそもAmazonにこの番号いれてない
Point2 個人宛なのに名前がない
Point3 番号変えろよ https://t.co/43sWnmprmS",129723,@145245 ご認識頂いているかと思いますが、そちらのメールはAmazonから送信しているものではございません。よろしければ、正式なメールかどうかの識別方法についてこちらのヘルプページをご参照下さい。 https://t.co/QysmXHjyTS EK,Fri Nov 24 05:32:53 +0000 2017
480539,@AmazonHelp Last night,480541,@229199 What options were discussed when you contacted in? ^DO,Fri Dec 01 15:10:05 +0000 2017
2278928,@AmazonHelp What?? Till now nothing started can you please give me my money i don't know how or when you initiat your pick up. Thats enough,2278930,@662596 Could you please confirm if you've shared your details in the link provided to you earlier? ^SU,Sat Nov 11 19:06:38 +0000 2017
481686,@115850 My mobile is 9069508900,481687,@132180 We can connect with your urgency here. Allow our support team to investigate this. You can report this here: https://t.co/R3EfhzgU8B . Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. ^CB,Fri Dec 01 13:39:01 +0000 2017
993179,@AmazonHelp WHATS YOU CUSTOMER SERVICE NUMBER WTF,993178,@341636 Terribly sorry for the poor experience! You can reach out to us in real time here: https://t.co/hApLpMlfHN ^JZ,Sun Oct 22 15:47:22 +0000 2017
1114995,@AmazonHelp Non mais le colis ( 8r31347338112 ) est perdu ou volé par @132743 ..,1114996,@383109 Avez-vous vérifié auprès de notre SAV si le remboursement a été émis sur votre CB ou votre solde chèque cadeau? ^ARC,Tue Oct 24 09:03:35 +0000 2017
1264814,"@115850 pthetic std of prime srvices .nobody hs any idea whr d pkg is, dat I hv alrdy paid for . Shame amazon! #407-64432331483510",1264817,"@416172 Sorry to know about the delivery issue. Believe me, this is not what we intended. Please share your details (1/2) ^KA",Tue Oct 17 08:27:17 +0000 2017
904656,@117795 why are unmarked vehicles delivering packages? Happening for the last few weeks,904654,"@167956 Hey there! Are you currently experiencing any shipping issues? If so, we'd like to help! ^KJ",Sat Oct 21 00:58:38 +0000 2017
1814666,@AmazonHelp pls dm,1814664,"@545139 We are happy to help. Without posting personal or account sensitive information, can you tell us more about what's going on?  ^AF https://t.co/1XyLaGkcaN",Sun Oct 15 23:10:09 +0000 2017
2930119,"*browsing Amazon for Alois merch ideas*
*sits up to get TV remote, phone falls on stomach*
*checks phone*
“1 item will be shipped”

@115821",2930118,"@301733 Quick, cancel that order: https://t.co/Oc385mlHRx unless, of course, your stomach knew what your heart was after? ^EA",Wed Nov 29 06:50:27 +0000 2017
1601350,"Mein Streamdeck ist dank @116316 immer noch nicht da,aber vllt habe ich gerade ""Sound Memes"" gegoogelt und schreibe schon mal Ideen auf.",1601348,@467077 Bei verzögerten Sendungen hilft dir unser Kundenservice sehr gerne: https://t.co/5RHhEVutwe ^UK,Sun Nov 05 00:29:19 +0000 2017
868043,"@115850 2orders nt deliverd until now in 2 weeks,show delivered
Recuring https://t.co/uc7AzW0BsZ is no more premium but pain @115851",868041,@326101 I'm sorry to know this. Did you happen to escalate this to our support team here: https://t.co/T6y6Xlutbs? ^VN,Fri Oct 13 15:07:47 +0000 2017
502487,"@AmazonHelp gostei da visão futurista, principalmente da tecnologia reprodutiva, lembrando q o livro foi escrito em 1932... é muito interessante...",502488,"@235045 Com certeza, Lessando! O autor do livro era um gênio, não acha? ^LG",Fri Dec 01 20:32:20 +0000 2017
737063,@AmazonHelp ORDER # 402-4432500-6199512 Refunded by myself by DTDC. but your employee refused to accept. Shame on you. #chorAmazon.,737066,@296300 Sorry for the hassle. I’d like to assist you. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. 1/2 ^NK,Wed Oct 11 12:08:15 +0000 2017
1373216,"@AmazonHelp my release day delivery was supposed to be here by 8pm and is even in transit, but its not here yet.",1373214,"@439607 I'm so sorry it hasn't arrived! Who's the carrier, and what's the most recent tracking scan here: https://t.co/q4LAMZ3tbE? ^JN",Sat Oct 28 00:07:24 +0000 2017
422236,"@115821, Really Disappointed with Amazon. 
Brought the Moto G5s Plus and phone is having problem such as Microphone not good &amp; overheating",422235,"@215577 if the order is still within the return window. In case, it is not, please get in touch with the manufacturer. [2/2] ^HA",Tue Oct 10 09:14:32 +0000 2017
2416390,@115850 GUYS STOP ROBBING PEOPLE STOP MAKING CUSTOMER'S FOOL &amp; BY DOING THIS IS MAKING UR BRAND DOWNSIDE NOT EXPECTED 4M U @1560,2416389,@126983 Looks like you've had an unpleasant experience. Could you please elaborate on your concern so we can help you better? ^ZH,Sun Oct 29 09:05:58 +0000 2017
379429,"@206025 @115821 @115850 @AmazonHelp Ha ha so much for ""we shall revert""... 36 hours gone😊.. cancelled all orders.. promise never to  patronize @115821  in future",379428,"@190495 We've sent a correspondence to your registered email address, request you to check the same. ^SH",Mon Oct 09 06:25:08 +0000 2017
319997,"@AmazonHelp I know it’s on the way, I’m just impatient! 😊",319999,@192274 No worries! Just excited I'd say! Hope you get it soon. ☺️ ^PK,Sat Oct 07 11:54:45 +0000 2017
2166546,"@115850 When my product is Out for Delivery from yesterday... What the Hell is stopping you from delivering it, even I am not receiving a proper Update from your side. What else do you expect me to do...",2166544,@635866 Orders are delivered according to their estimated delivery date. Could you please let us know if we've missed it? ^AM,Thu Nov 09 09:43:22 +0000 2017
2739372,"@AmazonHelp è una card verde, c'è scritto ""streaming di film e serie tv""",2739374,@235302 quella che ti è arrivata è una lettera pubblicitaria; per accedere ad Amazon Video è sufficiente che tu clicchi su https://t.co/H9c9lFzEOF e inserisca le stesse credenziali che usi per accedere al tuo account Amazon. Buona serata! ^AP,Mon Nov 20 17:25:17 +0000 2017
277075,@AmazonHelp It's was done long back you........,277078,@182213 Thank you for the confirmation. We'll get back to you soon. ^SU,Sat Oct 14 14:45:39 +0000 2017
499953,"@AmazonHelp I have an order where your portal says the package is delayed, but UPS says they have never received anything at all... so it's stuck somewhere in between. Would you be able to check on what's actually going on?",499952,"@234414 I'm so sorry for the trouble with this order, Jeff! We don't have the ability to access your Amazon account via Twitter but we'd like to have someone look into this with you. Please reach us by phone or chat here: https://t.co/hApLpMlfHN ^AG",Fri Dec 01 19:12:11 +0000 2017
441931,@115850 I don't mind if it's public....ppl should know about @115850 pathetic courier service. @AmazonHelp,441929,"@219794 I understand your concern Kapil, it was given for your account security purpose hope you understand. ^AH",Wed Oct 11 05:48:16 +0000 2017
140035,"Livros de 60 por 8 reais. Obrigado, @117086 . Te amo. :*",140034,@147593 Já fez espaço na estante Turbo🙈? ^MB,Fri Nov 24 10:58:56 +0000 2017
815532,@AmazonHelp Mais tem alguma chance da Alexa falar nossa Língua?  (Português Brasileiro),815533,"@314204 Atualmente essa informação não foi divulgada, qualquer atualização ou novidade será divulgada na página inicial do site 1/2",Wed Nov 08 09:33:42 +0000 2017
243152,@116928 que hay de cierto en que se va a subir el precio del servicio premium?,243151,"@173739 Hola, el precio de la suscripción Prime en Amazon.es es de 19,95 €/año.No hacemos comentarios sobre especulaciones. ^AZ",Thu Oct 05 14:35:58 +0000 2017
1182482,"@AmazonHelp @3375 They have plenty of reviews on @122986, all by other very disappointed customers. Very disappointed.",1182481,"@398077 I'm sorry your order is missing, Brandon! Please reach out to us, so we can look into your options. https://t.co/hApLpMlfHN ^NS",Tue Oct 24 21:29:59 +0000 2017
1791151,"@AmazonHelp こちらこそありがとうございます😄
早速イヤホン使ってますよ〜！！こういうサプライズ、日本にはなかなか浸透していない文化なので改めて凄さを実感中ですˏ₍⸜̠̇⸝̠̇₎ˎ ̀⁽⸌̠̇⸍̠̇⁾ ́ˏ₍⸜̠̇⸝̠̇₎ˎ ̀⁽⸌̠̇⸍̠̇⁾ ́",1791152,"@131959 早速お使いただいているんですね！✨
わたしたちはTwitterを通して、少しでもAmazonを好きになっていただければと日々活動しています。喜んでいただけて嬉しい限りです🎊☺報告のリプライ、ありがとうございました！MH",Sun Nov 26 07:26:19 +0000 2017
2130968,@115850 hello anyone there ? Need some help,2130965,"@627174 Thank you for reaching us, Rahul. How may we be of assistance.^BA",Wed Nov 08 19:39:17 +0000 2017
355626,@AmazonHelp Yeah that’s not recognised either?,355627,"@200431 What website were you using to place orders on? .com, .ca, .co.uk, etc? ^JZ",Sun Oct 08 15:04:20 +0000 2017
2878606,@AmazonHelp It's not possible via Twitter? I need to send everything once again via mail?,2878608,@798970 We have no access to your account from Twitter. Please reach our CS. ^ARC,Tue Nov 28 08:26:25 +0000 2017
450798,Así yo cuando @116875 me pide paciencia para mi envío. Dos semanas y no llega mi #MacBook que espere al siguiente jueves 🤬#Buenfin2017 https://t.co/YetBMF2EIJ,450796,@221883 Hola Yanelly. Lamentamos saber del inconveniente. ¿El producto fue vendido y gestionado por Amazon o vendido por un vendedor externo?  ^JJ,Thu Nov 30 21:40:31 +0000 2017
2847465,"@AmazonHelp Thanks but after ""Instead of me you can very well complaint of this, Sula."" I don't really think that I'm reaching out to the right people.",2847467,@791924 I understand! We would like to help! I would like someone from our Social Media team to look into this for you. You can send your information here: https://t.co/xa8Cvjsgib. ^AL,Mon Nov 27 20:23:24 +0000 2017
797490,@AmazonHelp Got it! Thanks for the response!,797492,@310137 Excellent news! We'll always be here for you when you need us. ^JE,Thu Oct 12 15:13:21 +0000 2017
227848,"@AmazonHelp No response from your side! Was promised to settle down within 3-5days, yet no response from your side. No customer satisfaction",227847,@170332 We'd like to have a look. Please reply to our email correspondence with further query on this and we'll be happy to help. ^AB,Thu Oct 05 08:12:59 +0000 2017
1404060,@AmazonHelp I have been filling multiple times and see no resolution. What to do now?,1404062,@446428 Kindly fill in your details here: https://t.co/beaaDm0muc. (2/2)^MN,Sat Oct 28 18:08:21 +0000 2017
400339,Ordered a book from Amazon arrived damaged @AmazonHelp 😭 Bought the Boots star buy on Saturday went to wrap it one item missing! @210670,400338,"@152518 Oh no, I'm sorry for the issue with your book! All available options for it can be found here: https://t.co/JYh32yBRZK ^DW",Mon Oct 09 19:13:51 +0000 2017
2403939,"@AmazonHelp When @15462 @93841 and many other are providing chromecast option 

Y are u not providing it ??",2403941,@691509 I understand your concern. We've shared your comments internally for review. ^PJ,Tue Nov 14 14:29:28 +0000 2017
439668,"@115850 how can i participate in this contest
please tell me",777574,@305632 This promotion has expired. Kindly stay tuned. ^SH,Thu Oct 12 03:29:18 +0000 2017
2321184,@115821 you guys need to stop using OnTrac as a shipping vendor.  My package has been out for delivery since yesterday #GPSwillgetu2myhouse,2321181,@672658 Sorry for the wait! What's the delivery date on the order: https://t.co/Y5jpI9gRhE? Are any updates available? ^EP,Thu Oct 19 23:42:09 +0000 2017
1059303,@AmazonHelp - my account has been charged a mystery recurring subscription fee. How do I get this explained and reversed?,1059302,@370102 I'm sorry about the unexpected charges! Give us a call here: https://t.co/hApLpMlfHN so we can check into your account. ^AH,Sat Oct 14 21:28:25 +0000 2017
1355355,"Gibt's die #Amazon Channels nicht in der App für PS3/PS4? So zwecks #Eurosport-Player...
Hat da jemand Erfahrung damit? #m05sge",1355354,@436047 Über beide Konsolen ist das leider nicht möglich. Alle kompatiblen Geräte findest du hier: https://t.co/D2pbk3iV5R ^BL,Fri Oct 27 19:03:13 +0000 2017
2943235,Ima start buying three packs of water instead of two. Be RUNNING through it. I wish i could buy a pack of aquafina in the 1 liter bottles. @115821 do you have this?,2943233,"@813118 Thanks for reaching out to us, Jessica! I didn't find a pack of 1 liter bottles but I did find a pack of 24oz bottles. Not quite a liter but would definitely quench your thirst a little longer. You can find it here: https://t.co/gsxNtb4vuQ Hope this helps! ^RB",Wed Nov 29 14:15:16 +0000 2017
1558741,@AmazonHelp My no. is 9158873552 please arrange a call asap,1558743,"@390535 This being a social platform, we will not be able to arrange a call from here. 1/3 ^VH",Sat Nov 04 12:54:09 +0000 2017
1116960,"@AmazonHelp No it says Delivery date pending 
You'll get an email as soon as we can provide you with a delivery estimate but I ordered onthe 6th",1116962,"@383564 Understood. Currently the item is out of stock. As soon as we have more information, we'll update the order. ^BH",Tue Oct 24 04:35:29 +0000 2017
627737,Effective packaging @115821 https://t.co/Jt10UrvjV9,627736,"@268673 We're always looking to improve! When you have the time, please provide your feedback here: https://t.co/hV6vKnO9Ip ^TK",Wed Nov 22 15:12:53 +0000 2017
314720,"Wow a new experience..@115850 agent showed up and the card swipe machine was not working, so had to postpone the delivery..smooth #sarcasm",314718,@191147 has been resolved in the next delivery attempt. (2/2) ^VM,Sat Oct 07 06:25:03 +0000 2017
738437,@AmazonHelp shared,738439,"@296613 As you've shared your details, we'll work on it and get back to you. ^HN",Wed Oct 11 12:53:13 +0000 2017
26967,@AmazonHelp still no response. Great going guys,26966,@121902 Could you confirm sharing your details in the link shared earlier? ^GK,Wed Nov 01 09:41:03 +0000 2017
1453785,"@AmazonHelp Yes it was dispatched yesterday at 10:55am to be delivered yesterday, it’s now 3pm next day. Unacceptable that I’ve wasted 2 days off work",1453787,@457380 We'd like to look into the delivery and available options here: https://t.co/JzP7hlA23B ^LI,Thu Nov 02 14:57:18 +0000 2017
739754,@AmazonHelp Cuándo subirán el primer capítulo de la 3era temporada de mr robot?,739753,"@296913 Hola, por el momento no tenemos informaciones, pero puedes estar pendiente de nuestro sito web para más información. ^MB",Wed Oct 11 13:13:54 +0000 2017
1311303,ワクワクと漫画買おうとしたらKindleくんが充電されてくれないし再起動もしてくれないしオアアアアン😭電源に繋いだらランプは点くのに電源に繋いでくれ！って表示が出続ける…電源ボタン3分ぐらい長押してもシーンってかんじ…そんな…もっと熱くなれよ…,1311302,@426422 ご不便をおかけしております。充電が足りず、再起動できるまでに至っておらず端末が起動していない可能性がございます。恐れ入りますが今しばらくケーブルをつないで充電を続け、ご様子を見ていただけませんでしょうか。予備がありましたら、ケーブル交換もお試しくださいHM,Sun Nov 05 12:16:41 +0000 2017
871152,@AmazonHelp Right but on the phone yesterday and during the online chat today I was tokdbit would arrive today. Everyday you kept pushing it further out,871153,@326827 I'm sorry we've let you down. It's never our intention. Please keep us posted on its arrival by 8 PM on October 21. ^JM,Fri Oct 20 23:32:39 +0000 2017
448677,"@120533 3e fois à la suite que je commande en ""prime"" et que j'ai 2 jours de retards sur la livraison ... Faudra peut-être revoir la mention ""livraison en 1 jour ouvré""",448676,"@221305 Bonsoir, je suis désolée d'apprendre cela. Quel est le transporteur qui prend en charge votre livraison je vous prie? ^BR",Thu Nov 30 19:56:19 +0000 2017
2931975,"Anyone else's echo dot started playing up and not responding to requests, even when standing right next to them? #echodot #amazonecho @AmazonHelp",2931976,"@810925 Hey Kristy, can you please follow these steps here: https://t.co/1k4f11mnaQ ^RS",Wed Nov 29 08:10:21 +0000 2017
2828721,@AmazonHelp I ordered a package to be delivered tomorrow but I’ve had a notification saying it’ll be a day late now,2828719,@124468 What was the original delivery estimate in your order confirmation? Can you please confirm who sold and fulfilled the item? ^BD,Mon Nov 27 12:05:18 +0000 2017
320612,@AmazonHelp I tried the support but it only plays IVR. My query is I have not received the book and not that I have to return it. Pls ask a human 2 call,320614,@192391 I understand your concern. Please reach us via chat/email using the link provided above. ^HD,Sat Oct 07 13:37:54 +0000 2017
286253,@AmazonHelp can you ask driver to deliver item today as he did not ring or knock the door,286255,"@184197 We're not able to access your account via Twitter, but we can look into re-delivery w/ you if you'll please phone us again. ^LB",Fri Oct 06 15:08:59 +0000 2017
